ID,X,Y
1,539006.0,631519.0
1,539096.0,631691.0
1,539096.0,631690.0
0,539137.0,631732.0
1,539039.0,631628.0
0,539056.0,631243.0
0,539056.0,631240.0
1,539113.0,631598.0
1,539113.0,631696.0
1,539072.0,631694.0
1,539113.0,631726.0
1,539064.0,631705.0
1,539064.0,631703.0
1,539064.0,631702.0
1,539056.0,631714.0
1,539056.0,631715.0
1,539097.0,631692.0
0,539007.0,631704.0
1,538999.0,631475.0
0,539138.0,631733.0
1,539032.0,631332.0
0,539057.0,631237.0
0,539122.0,631754.0
1,539122.0,631758.0
0,539122.0,631757.0
1,539204.0,631757.0
1,539114.0,631764.0
0,539065.0,631594.0
1,539065.0,631702.0
1,539065.0,631701.0
1,539065.0,631700.0
1,539065.0,631705.0
0,539041.0,631265.0
1,539098.0,631693.0
1,539139.0,631693.0
